ID,realSum,room_type,person_capacity,bedrooms,dist,metro_dist,City,Host_ID
19568,161.55,Entire home/apt,2,1,2.0,0.2,Rome,3
19569,131.39,Private room,2,1,0.6,0.3,Rome,3
19570,159.21,Entire home/apt,2,1,5.5,0.4,Rome,2
19571,259.51,Entire home/apt,2,1,2.9,1.8,Rome,1
19572,178.85,Entire home/apt,4,1,4.3,1.1,Rome,2
19573,153.13,Entire home/apt,5,3,7.8,0.2,Rome,2
19574,124.61,Private room,2,1,1.1,0.7,Rome,3
19575,170.67,Entire home/apt,4,1,4.2,1.6,Rome,1
19576,357.23,Entire home/apt,6,2,0.4,0.2,Rome,3
19577,189.14,Entire home/apt,3,1,3.2,1.4,Rome,3
19578,357.23,Entire home/apt,6,2,2.2,0.5,Rome,3
19579,138.41,Private room,2,1,1.0,0.4,Rome,3
19580,195.92,Entire home/apt,3,1,2.3,1.4,Rome,5
19581,207.61,Entire home/apt,3,1,3.3,1.2,Rome,4
19582,115.49,Private room,3,1,1.3,0.8,Rome,1
19583,119.94,Private room,2,1,4.9,0.9,Rome,5
19584,158.98,Private room,2,1,4.9,0.9,Rome,4
19585,346.95,Entire home/apt,5,2,2.9,1.6,Rome,4
19586,224.91,Private room,2,1,2.2,1.1,Rome,4
19587,217.89,Entire home/apt,4,1,3.4,1.3,Rome,5
19588,190.07,Entire home/apt,4,1,3.4,1.1,Rome,1
19589,192.41,Entire home/apt,4,1,3.7,0.5,Rome,2
19590,236.13,Entire home/apt,3,0,2.2,1.1,Rome,4
19591,322.63,Entire home/apt,5,3,2.2,0.6,Rome,2
19592,235.2,Private room,2,1,1.9,1.1,Rome,2
19593,103.8,Private room,2,1,4.5,1.8,Rome,3
19594,172.77,Private room,2,1,5.6,1.5,Rome,2
19595,299.72,Entire home/apt,6,2,2.8,1.3,Rome,3
19596,92.11,Private room,2,1,4.5,1.4,Rome,1
19597,163.65,Private room,2,1,0.2,0.3,Rome,1
19598,173.01,Entire home/apt,3,1,4.2,0.1,Rome,3
19599,218.83,Entire home/apt,4,1,3.4,1.8,Rome,1
19600,195.92,Entire home/apt,3,1,3.8,1.6,Rome,4
19601,115.49,Private room,2,1,0.3,0.2,Rome,1
19602,124.38,Entire home/apt,4,1,7.0,2.7,Rome,3
19603,196.15,Private room,4,1,4.0,0.3,Rome,4
19604,196.15,Private room,2,1,4.2,0.6,Rome,2
19605,211.11,Entire home/apt,6,2,3.5,0.3,Rome,2
19606,266.29,Entire home/apt,6,2,2.6,0.3,Rome,2
19607,121.1,Private room,2,1,0.8,0.6,Rome,3
19608,230.52,Private room,2,1,5.6,1.5,Rome,2
19609,314.45,Entire home/apt,2,1,2.8,1.4,Rome,1
19610,141.91,Entire home/apt,4,1,6.9,0.5,Rome,2
19611,270.97,Entire home/apt,5,2,3.1,0.7,Rome,5
19612,104.74,Private room,2,1,2.1,0.2,Rome,5
19613,121.1,Private room,2,1,4.6,0.5,Rome,2
19614,225.84,Entire home/apt,3,2,2.5,0.8,Rome,2
19615,178.85,Entire home/apt,4,1,1.1,0.6,Rome,5
19616,145.19,Entire home/apt,3,1,5.2,2.5,Rome,2
19617,154.54,Entire home/apt,4,1,4.6,0.7,Rome,4
19618,149.86,Private room,2,1,4.3,2.4,Rome,5
19619,94.45,Private room,2,1,3.3,0.8,Rome,3
19620,158.98,Entire home/apt,5,1,2.9,0.4,Rome,5
19621,165.99,Entire home/apt,5,3,4.3,0.8,Rome,1
19622,391.84,Entire home/apt,6,3,3.5,0.3,Rome,4
19623,136.07,Entire home/apt,4,1,1.1,1.0,Rome,3
19624,101.47,Private room,2,1,5.8,0.4,Rome,2
19625,223.51,Entire home/apt,4,1,4.6,2.0,Rome,1
19626,2286.96,Entire home/apt,5,2,4.7,1.1,Rome,1
19627,213.22,Entire home/apt,6,2,4.2,0.4,Rome,4
19628,211.11,Entire home/apt,6,3,4.6,0.5,Rome,3
19629,123.21,Entire home/apt,4,1,6.9,0.6,Rome,1
19630,172.77,Private room,3,2,0.4,0.3,Rome,3
19631,263.02,Entire home/apt,4,1,1.4,0.6,Rome,3
19632,103.8,Entire home/apt,3,1,2.9,0.3,Rome,1
19633,103.8,Private room,2,1,3.0,0.2,Rome,3
19634,276.81,Entire home/apt,5,1,1.8,0.6,Rome,4
19635,258.57,Entire home/apt,2,1,2.5,1.4,Rome,1
19636,210.88,Entire home/apt,3,1,2.3,0.3,Rome,4
19637,167.16,Entire home/apt,4,1,3.2,1.8,Rome,4
19638,149.86,Private room,3,1,3.2,0.2,Rome,3
19639,178.62,Entire home/apt,2,1,0.9,0.1,Rome,3
19640,148.69,Entire home/apt,4,2,6.0,0.2,Rome,1
19641,112.92,Private room,3,1,3.3,0.4,Rome,2
19642,190.07,Entire home/apt,2,1,2.2,0.5,Rome,1
19643,154.54,Entire home/apt,5,3,3.7,0.4,Rome,4
19644,219.06,Entire home/apt,3,1,3.1,0.2,Rome,3
19645,594.53,Entire home/apt,6,2,2.2,0.9,Rome,4
19646,107.31,Private room,2,1,0.5,0.2,Rome,5
19647,261.61,Entire home/apt,5,1,0.7,0.1,Rome,5
19648,110.82,Entire home/apt,2,1,4.1,1.3,Rome,4
19649,173.94,Private room,2,1,2.0,1.1,Rome,2
19650,97.96,Private room,2,1,3.4,0.7,Rome,2
19651,138.41,Entire home/apt,2,0,0.8,0.2,Rome,1
19652,131.63,Private room,2,1,1.8,1.4,Rome,1
19653,230.52,Private room,2,1,0.3,0.4,Rome,1
19654,99.13,Shared room,5,1,0.2,0.3,Rome,3
19655,138.41,Entire home/apt,2,1,2.0,0.3,Rome,2
19656,139.57,Private room,2,1,4.3,2.1,Rome,4
19657,143.08,Entire home/apt,4,1,0.6,0.4,Rome,5
19658,176.28,Entire home/apt,5,3,2.8,1.7,Rome,2
19659,194.75,Entire home/apt,3,1,3.1,0.4,Rome,2
19660,237.53,Entire home/apt,4,1,2.3,0.3,Rome,2
19661,120.87,Entire home/apt,4,1,5.3,0.5,Rome,1
19662,126.72,Private room,2,1,1.5,0.9,Rome,3
19663,368.92,Entire home/apt,4,0,2.0,0.9,Rome,4
19664,133.73,Private room,2,2,3.2,0.3,Rome,1
19665,76.22,Private room,2,1,5.4,1.8,Rome,3
19666,154.3,Entire home/apt,5,1,4.4,0.7,Rome,2
19667,149.86,Entire home/apt,4,2,2.5,0.7,Rome,3
19668,94.45,Entire home/apt,4,1,6.2,0.1,Rome,1
19669,265.12,Entire home/apt,4,1,2.6,1.6,Rome,2
19670,103.8,Private room,2,1,3.7,1.5,Rome,1
19671,196.15,Entire home/apt,5,2,3.6,0.5,Rome,4
19672,184.46,Entire home/apt,4,2,3.4,0.8,Rome,2
19673,103.8,Entire home/apt,2,1,9.3,1.4,Rome,3
19674,265.12,Entire home/apt,6,2,4.1,0.1,Rome,1
19675,213.22,Entire home/apt,4,1,3.4,1.0,Rome,5
19676,247.82,Entire home/apt,4,2,3.1,1.8,Rome,3
19677,164.12,Entire home/apt,4,1,1.9,0.1,Rome,3
19678,213.22,Entire home/apt,2,0,2.5,1.4,Rome,2
19679,115.49,Private room,2,1,4.0,1.0,Rome,3
19680,131.39,Private room,2,1,1.2,0.8,Rome,1
19681,288.27,Entire home/apt,5,2,2.6,1.4,Rome,5
19682,173.94,Private room,3,1,1.4,0.5,Rome,4
19683,173.94,Private room,3,1,1.4,0.5,Rome,5
19684,173.94,Private room,3,1,1.4,0.5,Rome,1
19685,155.71,Entire home/apt,4,1,7.6,0.3,Rome,2
19686,179.55,Entire home/apt,3,1,1.3,0.5,Rome,1
19687,194.52,Entire home/apt,3,1,4.3,0.7,Rome,3
19688,182.36,Entire home/apt,4,2,3.5,0.3,Rome,2
19689,178.62,Entire home/apt,5,2,0.5,0.2,Rome,4
19690,103.8,Private room,2,1,2.6,0.4,Rome,4
19691,130.22,Entire home/apt,5,1,5.1,1.5,Rome,1
19692,93.28,Private room,2,1,2.5,1.6,Rome,3
19693,228.18,Entire home/apt,2,1,2.6,1.2,Rome,4
19694,194.75,Entire home/apt,2,1,3.1,0.3,Rome,5
19695,149.86,Private room,3,1,4.2,1.5,Rome,2
19696,205.04,Entire home/apt,4,1,2.7,1.4,Rome,5
19697,426.67,Entire home/apt,6,2,1.5,0.5,Rome,4
19698,132.79,Private room,2,1,0.9,0.6,Rome,4
19699,206.44,Entire home/apt,4,2,2.5,0.5,Rome,1
19700,163.65,Entire home/apt,4,1,3.5,0.4,Rome,1
19701,170.67,Entire home/apt,2,1,2.6,0.9,Rome,2
19702,201.06,Entire home/apt,2,1,2.6,1.2,Rome,1
19703,242.21,Private room,2,1,3.3,0.3,Rome,3
19704,213.22,Entire home/apt,5,2,0.7,0.2,Rome,2
19705,161.55,Entire home/apt,4,1,4.1,1.3,Rome,3
19706,149.86,Entire home/apt,5,1,4.1,1.1,Rome,1
19707,299.72,Entire home/apt,2,0,2.3,0.5,Rome,2
19708,248.99,Entire home/apt,2,0,2.4,0.4,Rome,4
19709,459.17,Entire home/apt,6,2,2.3,1.3,Rome,5
19710,133.73,Private room,3,1,4.4,0.3,Rome,4
19711,168.33,Private room,3,1,1.5,1.0,Rome,3
19712,114.09,Entire home/apt,4,2,8.1,2.2,Rome,4
19713,115.49,Private room,2,1,0.6,0.2,Rome,4
19714,115.49,Private room,2,1,0.6,0.4,Rome,5
19715,112.92,Private room,2,1,3.9,1.0,Rome,5
19716,177.68,Private room,3,1,5.0,1.2,Rome,4
19717,196.15,Private room,2,1,4.6,1.2,Rome,5
19718,110.82,Entire home/apt,3,1,5.6,0.2,Rome,4
19719,172.77,Private room,2,1,3.7,0.4,Rome,2
19720,299.72,Entire home/apt,6,2,2.2,0.9,Rome,4
19721,184.46,Entire home/apt,2,1,5.5,1.4,Rome,1
19722,260.68,Entire home/apt,4,1,2.5,1.0,Rome,5
19723,201.76,Entire home/apt,4,1,2.9,1.9,Rome,5
19724,138.41,Private room,2,1,4.5,0.8,Rome,3
19725,293.88,Entire home/apt,5,1,3.1,0.5,Rome,3
19726,236.13,Entire home/apt,4,1,3.0,0.5,Rome,1
19727,190.31,Entire home/apt,5,2,3.7,0.5,Rome,5
19728,140.51,Private room,3,1,3.1,0.8,Rome,5
19729,247.59,Entire home/apt,2,1,3.4,0.3,Rome,3
19730,487.46,Entire home/apt,6,3,2.0,0.3,Rome,3
19731,207.61,Private room,2,1,5.5,2.8,Rome,4
19732,252.5,Entire home/apt,5,2,5.1,1.3,Rome,5
19733,243.14,Entire home/apt,2,1,0.6,0.4,Rome,5
19734,242.21,Entire home/apt,3,1,1.0,0.6,Rome,4
19735,115.26,Private room,2,1,1.4,0.2,Rome,5
19736,94.45,Private room,2,1,6.2,0.3,Rome,1
19737,100.3,Private room,2,1,3.3,0.5,Rome,3
19738,320.53,Entire home/apt,6,2,2.6,1.6,Rome,3
19739,131.39,Private room,3,1,0.5,0.4,Rome,3
19740,293.88,Entire home/apt,4,1,1.3,0.4,Rome,2
19741,195.92,Private room,2,1,3.3,0.3,Rome,1
19742,195.92,Private room,2,1,3.4,0.5,Rome,1
19743,101.23,Private room,3,1,2.7,1.8,Rome,4
19744,517.38,Entire home/apt,5,2,2.0,0.3,Rome,2
19745,97.73,Private room,2,1,2.6,1.7,Rome,5
19746,196.15,Entire home/apt,4,1,1.1,1.0,Rome,1
19747,161.55,Private room,2,1,2.7,0.5,Rome,2
19748,196.15,Entire home/apt,2,1,2.4,1.0,Rome,2
19749,282.19,Entire home/apt,6,3,3.6,0.6,Rome,1
19750,121.1,Private room,3,1,3.9,0.2,Rome,4
19751,153.37,Private room,3,1,3.7,0.1,Rome,2
19752,178.62,Entire home/apt,2,1,1.0,0.1,Rome,3
19753,187.74,Private room,4,1,4.0,1.6,Rome,2
19754,212.05,Private room,2,1,2.6,0.7,Rome,5
19755,124.61,Private room,2,1,4.3,0.9,Rome,1
19756,124.38,Private room,2,1,4.6,2.3,Rome,5
19757,158.98,Entire home/apt,2,0,4.0,0.3,Rome,4
19758,431.35,Private room,2,1,2.1,1.2,Rome,3
19759,178.62,Private room,4,1,2.1,0.1,Rome,1
19760,76.22,Private room,4,1,3.9,0.6,Rome,2
19761,350.45,Entire home/apt,6,2,4.2,1.6,Rome,3
19762,190.07,Entire home/apt,6,2,5.2,0.5,Rome,2
19763,195.92,Entire home/apt,4,1,1.4,0.4,Rome,4
19764,149.86,Private room,2,1,4.1,1.3,Rome,1
19765,150.09,Private room,2,1,4.0,0.7,Rome,4
19766,449.58,Entire home/apt,6,3,2.5,0.1,Rome,4
19767,346.01,Private room,2,1,7.8,0.6,Rome,4
19768,274.47,Entire home/apt,6,2,5.5,2.7,Rome,4
19769,242.21,Entire home/apt,4,1,4.2,1.3,Rome,2
19770,112.92,Private room,2,2,2.5,0.4,Rome,5
19771,172.77,Private room,2,1,0.4,0.3,Rome,2
19772,215.56,Entire home/apt,2,1,2.8,1.5,Rome,3
19773,164.82,Entire home/apt,4,2,4.2,0.4,Rome,4
19774,155.71,Entire home/apt,4,1,2.6,1.4,Rome,3
19775,322.63,Entire home/apt,6,2,3.5,0.6,Rome,2
19776,161.55,Entire home/apt,2,1,3.3,0.6,Rome,4
19777,247.82,Entire home/apt,4,1,2.8,1.6,Rome,2
19778,147.29,Private room,2,1,2.9,1.4,Rome,4
19779,92.11,Private room,2,1,4.9,2.1,Rome,2
19780,157.81,Private room,2,1,4.1,1.5,Rome,1
19781,167.16,Entire home/apt,4,1,3.5,0.6,Rome,5
19782,115.49,Private room,2,1,4.0,0.7,Rome,5
19783,431.35,Private room,2,1,2.1,1.2,Rome,4
19784,172.77,Private room,3,1,4.0,1.1,Rome,1
19785,96.79,Private room,3,1,2.2,0.2,Rome,3
19786,126.95,Private room,2,1,4.3,0.9,Rome,1
19787,223.74,Entire home/apt,3,1,2.5,1.1,Rome,4
19788,253.66,Entire home/apt,4,1,2.8,0.3,Rome,1
19789,126.72,Private room,2,1,9.2,0.8,Rome,3
19790,167.16,Entire home/apt,3,1,4.6,0.7,Rome,4
19791,73.64,Private room,2,1,4.8,1.1,Rome,5
19792,322.4,Entire home/apt,4,2,3.4,1.6,Rome,1
19793,214.62,Entire home/apt,5,1,2.0,0.6,Rome,5
19794,178.62,Entire home/apt,4,1,3.5,0.3,Rome,5
19795,239.64,Entire home/apt,4,2,3.9,0.2,Rome,2
19796,251.09,Entire home/apt,4,1,0.9,0.5,Rome,3
19797,303.23,Entire home/apt,6,2,2.7,1.6,Rome,1
19798,136.07,Private room,3,1,1.3,0.7,Rome,5
19799,106.14,Entire home/apt,3,1,4.9,1.4,Rome,5
19800,170.67,Entire home/apt,2,1,4.8,0.3,Rome,3
19801,299.72,Entire home/apt,4,1,2.7,0.2,Rome,5
19802,265.12,Entire home/apt,4,1,2.7,0.3,Rome,5
19803,320.53,Entire home/apt,5,1,2.8,1.5,Rome,5
19804,145.19,Private room,3,1,3.0,0.7,Rome,5
19805,172.77,Private room,4,1,3.0,0.8,Rome,2
19806,163.89,Private room,2,1,0.9,0.6,Rome,2
19807,193.58,Entire home/apt,4,1,5.4,2.7,Rome,4
19808,138.41,Entire home/apt,2,1,3.8,0.7,Rome,1
19809,294.11,Entire home/apt,3,1,2.7,1.4,Rome,3
19810,240.81,Entire home/apt,3,0,2.3,1.1,Rome,4
19811,168.33,Entire home/apt,4,1,2.6,1.0,Rome,2
19812,206.44,Entire home/apt,4,2,4.5,0.2,Rome,2
19813,138.41,Private room,2,1,2.8,0.5,Rome,2
19814,115.49,Private room,2,1,3.3,0.2,Rome,4
19815,115.49,Private room,2,1,1.0,0.7,Rome,2
19816,129.29,Private room,2,1,2.4,0.1,Rome,4
19817,115.49,Private room,2,1,2.5,0.1,Rome,2
19818,184.46,Entire home/apt,3,1,1.2,0.3,Rome,5
19819,144.02,Private room,2,1,2.4,1.4,Rome,5
19820,282.42,Entire home/apt,4,1,2.5,1.1,Rome,1
19821,136.07,Private room,2,1,2.5,1.5,Rome,2
19822,202.93,Entire home/apt,4,1,3.0,1.5,Rome,1
19823,406.56,Entire home/apt,6,2,2.5,1.1,Rome,4
19824,167.16,Entire home/apt,4,1,1.2,0.1,Rome,1
19825,401.19,Entire home/apt,6,3,2.3,0.9,Rome,2
19826,158.98,Private room,2,1,1.7,1.1,Rome,4
19827,357.23,Entire home/apt,5,1,2.6,1.5,Rome,4
19828,254.6,Entire home/apt,4,2,2.2,1.0,Rome,5
19829,236.13,Entire home/apt,4,2,2.6,0.5,Rome,4
19830,187.74,Private room,2,1,2.5,0.7,Rome,4
19831,165.99,Private room,3,1,3.3,0.1,Rome,1
19832,103.8,Private room,3,1,2.6,0.8,Rome,4
19833,170.67,Private room,2,1,1.7,1.0,Rome,3
19834,170.67,Private room,3,1,1.6,0.9,Rome,5
19835,438.13,Entire home/apt,5,4,2.3,0.9,Rome,5
19836,161.55,Entire home/apt,4,1,3.6,0.5,Rome,4
19837,176.28,Entire home/apt,5,2,3.4,0.3,Rome,1
19838,126.72,Entire home/apt,4,2,1.8,0.0,Rome,5
19839,131.39,Private room,3,1,0.6,0.3,Rome,5
19840,139.57,Private room,3,1,4.8,1.7,Rome,3
19841,138.41,Private room,2,1,0.2,0.3,Rome,4
19842,149.86,Private room,2,1,3.0,0.3,Rome,5
19843,304.16,Entire home/apt,5,2,2.9,1.8,Rome,5
19844,247.82,Entire home/apt,4,1,2.7,1.3,Rome,5
19845,154.3,Entire home/apt,4,1,4.3,1.3,Rome,5
19846,268.63,Entire home/apt,4,2,3.2,0.8,Rome,1
19847,264.89,Entire home/apt,5,2,2.9,0.1,Rome,2
19848,184.46,Entire home/apt,6,3,4.2,0.5,Rome,3
19849,132.56,Entire home/apt,4,1,5.1,0.5,Rome,1
19850,322.63,Entire home/apt,5,2,2.0,0.9,Rome,3
19851,260.68,Entire home/apt,5,2,3.3,1.7,Rome,5
19852,124.61,Private room,3,1,0.4,0.4,Rome,3
19853,242.91,Entire home/apt,4,1,2.5,1.3,Rome,4
19854,124.61,Private room,4,1,0.2,0.3,Rome,4
19855,167.16,Entire home/apt,2,1,9.1,0.7,Rome,2
19856,175.34,Private room,2,1,2.7,1.4,Rome,2
19857,198.26,Entire home/apt,3,1,0.7,0.2,Rome,3
19858,213.22,Entire home/apt,5,3,3.8,1.4,Rome,1
19859,119.7,Entire home/apt,2,1,4.3,1.0,Rome,1
19860,132.56,Entire home/apt,4,2,0.8,0.1,Rome,5
19861,195.92,Entire home/apt,5,2,2.9,1.2,Rome,1
19862,230.52,Entire home/apt,4,1,0.2,0.4,Rome,2
19863,140.51,Entire home/apt,4,1,4.3,1.3,Rome,1
19864,112.92,Private room,2,1,2.6,0.5,Rome,5
19865,253.9,Entire home/apt,4,1,3.1,1.8,Rome,4
19866,167.16,Entire home/apt,2,1,6.0,0.4,Rome,1
19867,346.01,Private room,2,1,7.8,0.7,Rome,1
19868,138.41,Entire home/apt,2,1,0.9,0.7,Rome,2
19869,144.02,Entire home/apt,4,2,7.1,0.3,Rome,3
19870,143.08,Private room,2,1,3.6,0.5,Rome,4
19871,173.01,Entire home/apt,4,1,1.3,1.2,Rome,3
19872,112.92,Private room,2,1,2.1,0.8,Rome,5
19873,207.61,Entire home/apt,4,1,0.9,0.6,Rome,5
19874,172.77,Private room,4,1,8.5,1.3,Rome,3
19875,163.89,Private room,2,1,0.9,0.6,Rome,2
19876,1268.09,Entire home/apt,4,3,1.8,0.1,Rome,2
19877,158.98,Private room,2,1,5.6,1.0,Rome,2
19878,230.52,Entire home/apt,6,2,1.3,0.6,Rome,4
19879,103.8,Private room,2,1,3.3,0.3,Rome,5
19880,168.33,Entire home/apt,2,1,3.0,1.6,Rome,5
19881,296.92,Entire home/apt,5,2,2.2,1.5,Rome,5
19882,242.21,Entire home/apt,4,1,1.0,0.1,Rome,4
19883,183.06,Entire home/apt,4,1,3.0,1.8,Rome,5
19884,262.78,Entire home/apt,6,2,2.8,0.8,Rome,3
19885,202.93,Entire home/apt,6,1,4.5,0.3,Rome,1
19886,224.91,Entire home/apt,3,1,1.1,0.2,Rome,4
19887,286.4,Entire home/apt,6,2,4.3,0.8,Rome,1
19888,182.12,Entire home/apt,2,1,2.9,0.2,Rome,3
19889,265.12,Entire home/apt,4,1,3.9,1.4,Rome,2
19890,176.28,Private room,2,1,5.1,2.5,Rome,2
19891,184.46,Entire home/apt,2,1,1.4,0.3,Rome,2
19892,253.66,Entire home/apt,3,1,2.4,1.0,Rome,4
19893,78.32,Private room,2,1,2.0,0.3,Rome,2
19894,305.33,Entire home/apt,4,1,2.6,1.5,Rome,4
19895,474.83,Entire home/apt,4,1,1.5,0.6,Rome,4
19896,234.03,Entire home/apt,2,0,3.0,1.8,Rome,1
19897,435.79,Entire home/apt,5,2,2.1,0.4,Rome,2
19898,124.61,Entire home/apt,2,1,6.9,0.5,Rome,5
19899,236.13,Entire home/apt,4,1,2.2,0.5,Rome,2
19900,172.77,Private room,2,1,2.8,1.4,Rome,2
19901,265.12,Entire home/apt,4,1,3.6,1.3,Rome,2
19902,190.07,Entire home/apt,4,1,1.5,0.4,Rome,5
19903,173.01,Entire home/apt,3,1,0.9,0.2,Rome,5
19904,308.84,Entire home/apt,4,1,2.2,1.3,Rome,4
19905,236.13,Entire home/apt,5,2,1.0,0.9,Rome,5
19906,124.61,Private room,2,1,1.0,0.2,Rome,4
19907,138.41,Private room,2,1,3.4,0.3,Rome,1
19908,161.55,Entire home/apt,4,2,4.4,0.4,Rome,4
19909,162.49,Entire home/apt,5,2,4.3,1.7,Rome,2
19910,115.49,Private room,2,1,7.6,1.4,Rome,3
19911,176.28,Entire home/apt,5,2,3.5,0.2,Rome,3
19912,305.33,Entire home/apt,5,1,2.2,0.9,Rome,2
19913,57.75,Private room,2,1,4.0,1.5,Rome,4
19914,161.55,Entire home/apt,2,1,2.0,0.7,Rome,2
19915,334.32,Entire home/apt,6,2,2.3,0.4,Rome,5
19916,205.04,Entire home/apt,4,1,1.1,1.1,Rome,4
19917,133.73,Private room,2,1,0.8,0.2,Rome,2
19918,241.98,Entire home/apt,5,2,5.4,0.3,Rome,5
19919,213.22,Private room,4,1,1.0,0.4,Rome,5
19920,136.07,Entire home/apt,6,2,1.6,0.9,Rome,4
19921,88.84,Private room,2,1,2.5,0.2,Rome,1
19922,246.65,Entire home/apt,4,1,0.7,0.2,Rome,1
19923,251.33,Entire home/apt,2,1,1.4,0.4,Rome,5
19924,305.57,Entire home/apt,4,1,1.4,0.6,Rome,1
19925,381.32,Entire home/apt,5,2,2.7,1.7,Rome,5
19926,191.24,Private room,2,1,2.9,0.8,Rome,1
19927,276.58,Private room,4,1,1.2,0.7,Rome,5
19928,150.8,Entire home/apt,3,1,1.4,0.4,Rome,5
19929,92.11,Private room,2,1,6.5,3.1,Rome,5
19930,149.86,Private room,4,2,2.5,0.6,Rome,5
19931,94.45,Private room,2,1,2.3,0.2,Rome,3
19932,144.02,Entire home/apt,4,1,4.0,0.3,Rome,1
19933,151.97,Entire home/apt,4,1,4.2,2.4,Rome,5
19934,125.78,Private room,2,1,4.5,2.4,Rome,2
19935,137.24,Private room,2,1,4.4,2.2,Rome,4
19936,403.53,Entire home/apt,6,2,2.4,0.4,Rome,2
19937,132.79,Private room,3,3,4.1,0.6,Rome,2
19938,167.16,Private room,2,1,2.8,1.6,Rome,3
19939,368.92,Entire home/apt,4,1,2.1,0.4,Rome,1
19940,119.94,Private room,2,1,4.5,1.9,Rome,3
19941,345.78,Entire home/apt,5,2,3.6,2.0,Rome,1
19942,170.67,Private room,2,2,2.5,0.5,Rome,5
19943,161.55,Private room,2,1,1.9,0.3,Rome,3
19944,115.49,Entire home/apt,2,1,5.2,2.6,Rome,4
19945,126.72,Private room,2,1,1.9,0.3,Rome,1
19946,230.52,Entire home/apt,5,2,4.2,0.7,Rome,3
19947,161.55,Entire home/apt,3,1,4.1,0.4,Rome,4
19948,887.71,Entire home/apt,6,3,1.8,0.1,Rome,2
19949,232.86,Entire home/apt,3,1,2.6,1.4,Rome,5
19950,71.54,Private room,2,1,3.5,0.4,Rome,5
19951,173.01,Entire home/apt,4,2,3.4,0.6,Rome,2
19952,247.82,Entire home/apt,6,1,1.8,0.8,Rome,3
19953,145.42,Entire home/apt,2,1,2.4,0.9,Rome,2
19954,258.11,Entire home/apt,4,1,1.4,0.4,Rome,4
19955,126.95,Entire home/apt,2,1,3.5,0.3,Rome,1
19956,174.18,Entire home/apt,2,1,2.2,1.1,Rome,3
19957,161.55,Private room,2,1,2.1,0.0,Rome,1
19958,158.75,Private room,2,1,3.1,0.4,Rome,2
19959,131.39,Private room,3,1,4.4,1.9,Rome,5
19960,292.94,Entire home/apt,6,2,3.2,0.2,Rome,1
19961,255.77,Entire home/apt,4,1,3.0,1.9,Rome,1
19962,163.65,Entire home/apt,5,1,4.0,1.0,Rome,5
19963,263.02,Entire home/apt,6,3,4.1,0.8,Rome,1
19964,112.92,Entire home/apt,4,1,5.6,2.6,Rome,1
19965,138.41,Entire home/apt,2,1,5.8,0.5,Rome,5
19966,334.32,Entire home/apt,6,2,1.7,0.8,Rome,5
19967,103.8,Private room,2,1,2.2,0.4,Rome,2
19968,190.07,Entire home/apt,2,1,3.7,0.9,Rome,2
19969,285.69,Entire home/apt,5,2,0.8,0.3,Rome,1
19970,184.93,Entire home/apt,3,0,2.4,1.1,Rome,3
19971,161.55,Entire home/apt,6,2,5.2,2.6,Rome,2
19972,241.04,Entire home/apt,3,1,1.1,0.9,Rome,2
19973,78.32,Private room,3,1,5.3,0.9,Rome,3
19974,241.98,Entire home/apt,4,1,1.8,0.6,Rome,3
19975,311.18,Entire home/apt,6,2,0.9,0.5,Rome,5
19976,317.96,Entire home/apt,4,2,0.9,0.5,Rome,2
19977,84.17,Private room,2,1,2.9,1.1,Rome,4
19978,172.77,Private room,3,1,0.4,0.3,Rome,4
19979,189.14,Entire home/apt,2,1,2.4,1.4,Rome,1
19980,80.66,Private room,2,1,2.8,0.2,Rome,2
19981,158.98,Entire home/apt,6,2,3.4,0.8,Rome,4
19982,161.55,Entire home/apt,5,1,1.3,0.3,Rome,2
19983,435.79,Entire home/apt,6,3,2.0,0.3,Rome,2
19984,366.59,Entire home/apt,4,1,2.8,1.2,Rome,4
19985,148.69,Private room,2,1,3.2,0.4,Rome,2
19986,173.94,Private room,2,1,1.4,0.5,Rome,3
19987,132.79,Private room,2,1,4.1,0.9,Rome,1
19988,201.76,Entire home/apt,4,1,3.5,0.3,Rome,5
19989,158.98,Entire home/apt,2,1,4.3,1.0,Rome,4
19990,276.58,Entire home/apt,2,1,2.4,0.9,Rome,5
19991,145.19,Private room,2,1,1.5,0.6,Rome,1
19992,195.92,Entire home/apt,4,1,4.2,1.5,Rome,3
19993,247.59,Entire home/apt,4,1,2.2,0.9,Rome,3
19994,265.12,Entire home/apt,5,3,3.1,2.0,Rome,3
19995,162.49,Entire home/apt,5,2,3.4,0.4,Rome,3
19996,167.16,Entire home/apt,3,1,1.6,0.5,Rome,4
19997,228.18,Entire home/apt,3,1,2.3,1.4,Rome,4
19998,167.16,Entire home/apt,2,1,3.2,0.6,Rome,2
19999,97.02,Private room,2,1,4.8,0.2,Rome,2
20000,207.61,Entire home/apt,2,1,4.5,0.3,Rome,1
20001,276.58,Entire home/apt,6,2,3.1,0.9,Rome,2
20002,258.11,Entire home/apt,3,0,2.8,1.3,Rome,1
20003,161.55,Private room,2,1,1.3,0.3,Rome,1
20004,195.92,Private room,3,1,2.2,0.2,Rome,1
20005,250.86,Entire home/apt,5,2,3.0,1.3,Rome,3
20006,218.83,Private room,4,1,2.1,0.1,Rome,5
20007,319.36,Entire home/apt,6,2,0.7,0.4,Rome,5
20008,206.44,Entire home/apt,6,2,4.3,0.6,Rome,4
20009,205.27,Entire home/apt,4,1,1.4,0.4,Rome,1
